timestamp   		id   decoded  score   llr_sd   snr   n_its   time_in_decode
251127_174445_13.4 146628       1   14.67    4.42    15.0     0.0   0.001
251127_174445_13.4 146630       0    4.13    4.06    15.0     0.0   0.001
251127_174445_13.4 146627       0   14.25    4.32    15.0     0.0   0.004
251127_174445_13.5 146621       0    3.35    3.73    15.0     0.0   0.004
251127_174445_13.6 146631       0    5.74    3.85    15.0     0.0   0.005
251127_174445_13.6 146626       0    8.24    3.71    15.0     0.0   0.002
251127_174445_13.6 146633       0    5.19    3.52    15.0     0.0   0.001
251127_174445_13.7 146634       0    4.06    3.46    15.0     0.0   0.002
251127_174445_13.7 146514       1    3.93    3.41     3.0     0.0   0.001
251127_174445_13.7 146632       0    5.91    3.28    15.0     0.0   0.002
251127_174445_13.8 146513       0    3.68    2.98     4.0     0.0   0.001
251127_174445_13.9 146275       0    3.24    2.98    -6.0     0.0   0.001
251127_174445_13.9 146274       0    3.06    2.85    -6.0     0.0   0.015
251127_174445_13.9 146629       0    9.04    3.76    15.0     6.0   0.251
251127_174445_14.0 146635       0    3.05    2.72    15.0     0.0   0.001
251127_174445_14.1 146638       0    2.50    2.64    15.0     0.0   0.006
251127_174445_14.1 146418       1    5.62    2.61   -10.0     0.0   0.025
251127_174445_14.2 146515       0    2.53    2.61     3.0     0.0   0.001
251127_174445_14.3 146419       0    6.58    2.54   -11.0     0.0   0.000
251127_174445_14.4 146413       0    2.86    2.38   -12.0     0.0   0.001
251127_174445_14.5 146420       0    5.06    1.95   -11.0     0.0   0.016
251127_174445_14.6 145856       0    2.68    1.82   -16.0     0.0   0.019
251127_174445_14.8 145853       1    7.42    1.92   -15.0     1.0   0.111
251127_174445_15.0 146992       0    4.18    1.75   -18.0     0.0   0.001
251127_174500_0.6 146622       0    3.73    3.84    15.0    30.0   2.192
251127_174500_0.8 146625       0    2.60    2.71    14.0    25.0   2.156
251127_174500_1.0 146985       0    3.89    1.80   -17.0    16.0   1.847
251127_174500_1.1 146987       0    3.45    1.76   -17.0    16.0   1.721
251127_174500_1.1 146986       1    4.61    2.14   -17.0    20.0   2.122
251127_174500_12.0 147615       0    2.55    1.87     5.0    39.0   0.667
251127_174500_12.0 148686       0    2.54    2.78    -1.0     0.0   0.001
251127_174500_12.4 148777       0    2.64    2.63    -4.0     0.0   0.002
251127_174500_12.5 148774       0    3.59    2.36    -4.0     0.0   0.002
251127_174500_12.5 148690       0    2.58    2.55    -1.0     0.0   0.003
251127_174500_12.5 148682       0    2.61    2.34    -1.0     0.0   0.003
251127_174500_12.6 147926       0    2.72    1.99   -12.0     0.0   0.001
251127_174500_12.6 148776       0    3.80    2.15    -4.0     0.0   0.004
251127_174500_12.7 148773       0    2.70    2.07    -4.0     0.0   0.003
251127_174500_12.7 148691       1    4.67    3.17    -1.0     1.0   0.028
251127_174500_12.8 147944       0    4.13    1.95   -13.0     0.0   0.015
251127_174500_12.8 148692       0    4.91    3.33    -1.0     2.0   0.084
251127_174500_12.8 147927       0    2.74    1.89   -12.0     0.0   0.017
251127_174500_12.9 148775       0    4.07    1.84    -4.0     0.0   0.000
251127_174500_12.9 147638       0    2.56    1.79     3.0     0.0   0.001
251127_174500_12.9 147945       0    2.53    1.77   -13.0     0.0   0.007
251127_174500_13.0 147577       0    3.20    1.75   -11.0     0.0   0.002
251127_174500_13.0 148693       0    3.09    2.59    -1.0    18.0   0.580
251127_174500_13.5 147943       0    3.59    1.79   -13.0    37.0   0.879
251127_174500_13.5 147865       1   13.40    4.04     8.0     0.0   0.002
251127_174500_13.6 148171       1    9.75    4.40    13.0     0.0   0.004
251127_174500_13.7 148170       0    9.83    4.41    13.0     0.0   0.004
251127_174500_13.7 147866       0   10.05    3.50     8.0     0.0   0.012
251127_174500_13.8 148076       1    4.37    3.57    12.0     1.0   0.029
251127_174500_13.8 147864       0   10.97    3.41     8.0     1.0   0.081
251127_174500_13.9 147858       0    3.05    3.19     8.0     0.0   0.000
251127_174500_13.9 147856       0    4.33    3.14     8.0     0.0   0.001
251127_174500_14.0 147857       0    4.32    2.97     8.0     0.0   0.000
251127_174500_14.0 147855       0    2.84    2.88     8.0     0.0   0.001
251127_174500_14.0 147867       0    4.01    2.85     7.0     0.0   0.001
251127_174500_14.1 148172       0    5.74    3.71    13.0     4.0   0.323
251127_174500_14.1 148786       1   10.03    2.83    -4.0     0.0   0.002
251127_174500_14.1 148075       0    4.77    3.78    12.0     5.0   0.366
251127_174500_14.2 147589       1   10.96    2.74    -7.0     0.0   0.003
251127_174500_14.2 148074       0    3.21    2.69    12.0     0.0   0.025
251127_174500_14.3 148780       0    2.57    2.57    -4.0     0.0   0.001
251127_174500_14.4 148785       0    9.10    2.52    -4.0     0.0   0.001
251127_174500_14.4 147588       0    8.75    2.34    -7.0     1.0   0.059
251127_174500_14.6 147932       0    8.85    2.34   -11.0     0.0   0.001
251127_174500_14.6 147933       0    8.30    2.29   -11.0     0.0   0.001
251127_174500_14.8 147879       0    2.60    2.26     8.0     0.0   0.001
251127_174500_14.9 148784       0    5.07    1.97    -4.0     0.0   0.000
251127_174500_15.0 147591       0    3.16    1.96    -8.0     0.0   0.089
251127_174515_0.1 147590       0    8.21    2.14    -7.0     3.0   0.303
251127_174515_0.2 147587       0    4.21    1.93    -8.0     0.0   0.001
251127_174515_0.3 147931       0    5.67    1.84   -11.0     0.0   0.001
251127_174515_0.4 148348       1    3.50    1.88   -14.0     4.0   0.394
251127_174515_0.5 147934       0    4.60    1.83   -11.0     0.0   0.016
251127_174515_0.5 147923       0    2.65    1.83   -11.0     0.0   0.001
251127_174515_0.6 148347       0    3.25    1.85   -14.0     5.0   0.634
251127_174515_0.7 147863       0    5.38    3.30     8.0    28.0   2.165
251127_174515_0.8 148787       0    6.79    2.11    -4.0    17.0   1.503
251127_174515_0.9 147861       0    2.51    3.33     8.0     0.0   0.000
251127_174515_1.0 147870       0    4.00    3.28     8.0     0.0   0.003
251127_174515_1.1 147871       0    4.59    3.21     8.0     0.0   0.000
251127_174515_1.1 147872       0    3.56    2.84     8.0     0.0   0.001
251127_174515_1.1 147869       0    2.69    3.21     8.0     0.0   0.003
251127_174515_1.1 147877       0    3.51    2.62     8.0     0.0   0.000
251127_174515_1.1 148057       0    5.03    3.24    13.0     2.0   0.151
251127_174515_1.1 148056       0    4.87    2.91    13.0     2.0   0.161
251127_174515_1.1 147875       0    2.69    2.64     8.0     2.0   0.186
251127_174515_1.1 148169       0    6.19    3.56    13.0    32.0   2.564
251127_174515_1.1 147862       0    2.71    3.54     8.0     2.0   0.235
251127_174515_1.1 148055       0    2.87    2.53    13.0     0.0   0.001
251127_174515_1.1 148058       0    3.25    2.47    11.0     0.0   0.001
251127_174515_1.1 147876       0    3.32    2.46     8.0     0.0   0.001
251127_174515_1.1 147878       0    3.01    2.28     7.0     0.0   0.001
251127_174515_11.6 150222       0    3.26    1.94    -5.0     0.0   0.001
251127_174515_11.6 150224       0    3.03    1.88    -5.0     0.0   0.000
251127_174515_11.6 150246       0    4.03    1.80    -4.0     0.0   0.001
251127_174515_11.6 150245       0    4.00    1.84    -4.0     0.0   0.002
251127_174515_11.6 150244       0    3.11    1.75    -4.0     0.0   0.001
251127_174515_11.9 149439       1   11.66    4.68    18.0     0.0   0.002
251127_174515_12.0 149437       0    4.93    3.52    17.0     0.0   0.000
251127_174515_12.0 149438       0   10.04    4.43    18.0     0.0   0.006
251127_174515_12.1 149859       0    2.50    2.91    -5.0     0.0   0.001
251127_174515_12.1 149928       0    2.90    3.05    15.0     0.0   0.003
251127_174515_12.1 149929       0    2.77    2.75    15.0     0.0   0.003
251127_174515_12.2 149440       0    8.27    4.09    18.0     3.0   0.161
251127_174515_12.6 149441       0    3.27    3.55    17.0    32.0   0.647
251127_174515_12.9 149939       1   10.56    4.46    17.0     0.0   0.001
251127_174515_13.0 149819       0    2.55    2.97    -1.0     0.0   0.001
251127_174515_13.1 149825       1   10.03    3.15    -1.0     0.0   0.002
251127_174515_13.1 149938       0    6.74    3.83    17.0     0.0   0.004
251127_174515_13.2 149820       0    2.86    2.93    -1.0     0.0   0.001
251127_174515_13.3 149940       0   10.73    4.52    17.0     0.0   0.006
251127_174515_13.3 149826       0    9.41    3.12    -1.0     0.0   0.007
251127_174515_13.4 149587       0    4.73    2.50    -5.0     0.0   0.023
251127_174515_13.5 149997       1    5.82    2.47    -9.0     0.0   0.001
251127_174515_13.5 150032       0    6.91    2.42   -12.0     0.0   0.003
251127_174515_13.6 149996       0    6.12    2.38    -9.0     0.0   0.001
251127_174515_13.6 149586       0    4.47    2.36    -5.0     0.0   0.001
251127_174515_13.8 149941       0    6.50    3.87    17.0     7.0   0.508
251127_174515_13.8 150034       0    4.54    2.13   -12.0     0.0   0.016
251127_174515_13.9 149649       1    2.65    2.40   -12.0     3.0   0.250
251127_174515_14.0 149850       0    3.42    2.12    -5.0     0.0   0.001
251127_174515_14.0 149655       0    2.57    2.07   -12.0     0.0   0.001
251127_174515_14.2 149303       0    2.83    2.01   -21.0     0.0   0.001
251127_174515_14.2 150031       0    3.98    1.89   -12.0     0.0   0.001
251127_174515_14.2 149849       0    2.86    1.99    -5.0     0.0   0.004
251127_174515_14.3 149991       0    3.65    1.96    -8.0     0.0   0.018
251127_174515_14.4 149302       0    2.54    1.94   -21.0     0.0   0.001
251127_174515_14.4 149807       0    2.65    1.92    -1.0     0.0   0.000
251127_174515_14.5 149588       0    2.96    1.97    -5.0     0.0   0.001
251127_174515_14.6 149990       0    3.48    1.86    -8.0     0.0   0.001
251127_174515_14.7 149299       0    3.31    1.86   -21.0     0.0   0.000
251127_174515_14.8 149827       0    5.65    2.64    -1.0    21.0   1.495
251127_174515_14.8 149585       0    2.82    1.76    -4.0     0.0   0.001
251127_174530_0.0 150033       0    7.23    2.65   -12.0    25.0   2.107
251127_174530_1.0 149824       0    6.70    2.59    -1.0    33.0   3.044
251127_174530_1.0 149998       0    3.35    1.82    -9.0    19.0   1.646
251127_174530_1.0 149851       0    2.70    1.98    -6.0    27.0   2.207
251127_174530_11.6 152101       0    3.09    2.61    -6.0     0.0   0.000
251127_174530_11.6 150907       0    3.46    1.84   -10.0     0.0   0.001
251127_174530_11.6 152102       0    2.93    1.86    -7.0     0.0   0.002
251127_174530_11.6 152100       0    2.77    2.56    -6.0     0.0   0.002
251127_174530_11.6 151035       0    2.60    1.71     4.0     0.0   0.001
251127_174530_12.0 152091       0    3.09    2.78    -6.0     0.0   0.002
251127_174530_12.0 152093       0    3.95    2.38    -6.0     0.0   0.001
251127_174530_12.1 151376       0    2.89    2.48    13.0     0.0   0.002
251127_174530_12.1 152094       0    2.85    2.70    -6.0     0.0   0.003
251127_174530_12.1 151377       0    2.58    2.27    13.0     0.0   0.001
251127_174530_12.2 150898       0    3.20    2.07    -9.0     0.0   0.002
251127_174530_12.2 152082       0    2.59    1.82    -8.0     0.0   0.003
251127_174530_12.2 150889       0    3.17    1.79    -9.0     0.0   0.002
251127_174530_12.5 152092       0    4.09    2.99    -6.0    29.0   0.550
251127_174530_12.6 151032       0    2.58    1.83     4.0     0.0   0.000
251127_174530_12.6 152083       0    3.06    1.90    -8.0     0.0   0.001
251127_174530_12.6 151031       0    2.61    2.04     4.0     0.0   0.002
251127_174530_12.7 151299       1    5.16    2.06    -9.0     1.0   0.022
251127_174530_12.8 151298       0    4.96    1.83    -9.0     9.0   0.219
251127_174530_12.9 151477       0    2.62    3.38    15.0     0.0   0.002
251127_174530_12.9 151387       1   13.93    3.88    13.0     0.0   0.003
251127_174530_13.0 151483       1   10.63    4.36    15.0     0.0   0.005
251127_174530_13.1 151389       0    6.56    3.33    13.0     0.0   0.005
251127_174530_13.2 151388       0   12.31    3.83    13.0     0.0   0.007
251127_174530_13.2 151177       1    5.34    4.47     8.0     1.0   0.044
251127_174530_13.3 151482       0   10.90    4.30    15.0     1.0   0.081
251127_174530_13.3 152098       1    6.53    3.30    -6.0     1.0   0.107
251127_174530_13.4 151386       0    9.62    3.22    13.0     1.0   0.083
251127_174530_13.4 151178       0    3.83    3.87     8.0     3.0   0.233
251127_174530_13.4 151179       0    2.73    3.13     8.0     0.0   0.000
251127_174530_13.4 151484       0    6.24    3.60    15.0     4.0   0.349
251127_174530_13.5 151176       0    4.50    4.00     8.0     5.0   0.387
251127_174530_13.6 151480       0    2.74    3.06    14.0     0.0   0.000
251127_174530_13.7 152097       0    5.74    3.10    -6.0     1.0   0.048
251127_174530_13.7 151983       1    9.59    2.91    -5.0     1.0   0.044
251127_174530_13.8 151385       0    3.53    2.85    13.0     0.0   0.000
251127_174530_13.9 152096       0    2.77    2.64    -6.0     0.0   0.001
251127_174530_13.9 152103       0    3.07    2.59    -6.0     0.0   0.001
251127_174530_14.0 151369       0    2.66    2.56    13.0     0.0   0.022
251127_174530_14.0 152099       0    4.84    2.49    -6.0     0.0   0.001
251127_174530_14.1 151977       0    3.46    2.40    -5.0     0.0   0.001
251127_174530_14.1 151982       0    8.35    2.51    -5.0     5.0   0.242
251127_174530_14.2 151981       0    4.16    2.21    -5.0     0.0   0.000
251127_174530_14.2 152105       0    2.59    2.18    -6.0     0.0   0.000
251127_174530_14.3 151976       0    2.73    2.14    -5.0     0.0   0.000
251127_174530_14.3 150901       1    5.17    2.31    -8.0     3.0   0.226
251127_174530_14.4 151359       0    2.97    2.08     4.0     0.0   0.001
251127_174530_14.4 151979       0    2.58    2.01    -6.0     0.0   0.048
251127_174530_14.4 151978       0    3.60    1.82    -6.0     0.0   0.001
251127_174530_14.4 151289       0    3.01    1.80   -10.0     0.0   0.001
251127_174530_14.4 150900       0    4.38    2.04    -8.0     2.0   0.136
251127_174530_14.5 151357       0    2.92    1.99     4.0     0.0   0.020
251127_174530_14.6 151378       0    2.80    1.97    12.0     0.0   0.012
251127_174530_14.6 151290       0    3.16    1.95   -11.0     0.0   0.001
251127_174530_14.7 151370       0    2.82    1.86    13.0     0.0   0.001
251127_174530_14.8 151358       0    3.25    2.00     4.0     0.0   0.000
251127_174530_14.8 151984       0    6.78    2.28    -5.0     7.0   0.432
251127_174530_14.8 151481       0    6.71    3.21    15.0    30.0   1.597
251127_174530_14.9 151391       0    2.58    3.57    13.0     0.0   0.001
251127_174530_15.0 151382       0    2.54    2.24    12.0     0.0   0.001
251127_174545_0.0 151381       0    2.57    2.19    12.0     0.0   0.001
251127_174545_0.2 151393       0    3.18    3.46    12.0     0.0   0.006
251127_174545_0.3 150939       1    4.02    3.72     4.0     0.0   0.010
251127_174545_0.4 151992       0    3.15    1.99    -8.0     0.0   0.003
251127_174545_0.5 150938       0    2.86    3.31     4.0     5.0   0.492
251127_174545_0.5 150940       0    3.47    2.75    10.0     6.0   0.470
251127_174545_0.8 152104       0    3.36    2.61    -6.0    41.0   2.388
251127_174545_1.0 151392       0    3.04    3.13    12.0    24.0   1.112
251127_174545_11.6 153557       0    2.54    1.75    -8.0     0.0   0.001
251127_174545_11.9 152750       1    5.08    4.38    18.0     0.0   0.001
251127_174545_11.9 153241       0    2.73    2.89    12.0     0.0   0.001
251127_174545_12.0 152749       0    3.05    3.51    18.0     0.0   0.003
251127_174545_12.0 152751       0    6.42    4.76    18.0     0.0   0.003
251127_174545_12.0 152621       0    2.56    1.86   -19.0     0.0   0.001
251127_174545_12.1 153334       0    2.70    1.86    -3.0     0.0   0.003
251127_174545_12.1 153333       0    2.56    1.98    -3.0     0.0   0.003
251127_174545_12.1 152951       0    2.81    1.78   -15.0     0.0   0.001
251127_174545_12.1 152752       0    5.02    4.35    18.0     2.0   0.079
251127_174545_12.7 153240       0    2.91    3.10    12.0    39.0   0.767
251127_174545_12.7 153057       0    2.98    2.48    -4.0     0.0   0.001
251127_174545_13.0 153251       1   12.91    4.41    15.0     0.0   0.001
251127_174545_13.1 153250       0    8.08    3.80    15.0     0.0   0.001
251127_174545_13.1 153067       1   13.90    3.64    -1.0     0.0   0.001
251127_174545_13.2 153064       0    2.79    3.55    -1.0     0.0   0.002
251127_174545_13.2 152961       1    5.27    3.27   -14.0     0.0   0.002
251127_174545_13.2 153252       0   12.93    4.51    15.0     0.0   0.023
251127_174545_13.2 153068       0   13.48    3.61    -1.0     1.0   0.040
251127_174545_13.3 153138       1    4.69    3.31     0.0     1.0   0.048
251127_174545_13.4 153345       0   11.89    3.23    -2.0     0.0   0.047
251127_174545_13.6 153137       0    4.98    3.22     0.0     0.0   0.001
251127_174545_13.6 152962       0    4.04    2.89   -14.0     0.0   0.002
251127_174545_13.7 153249       0    2.63    2.83    13.0     0.0   0.019
251127_174545_13.8 153266       0    3.03    2.73    13.0     0.0   0.028
251127_174545_13.8 153344       1   11.46    3.10    -2.0     5.0   0.294
251127_174545_13.9 153253       0    7.73    3.85    15.0     7.0   0.552
251127_174545_14.0 153343       0    6.62    2.65    -2.0     0.0   0.007
251127_174545_14.0 153065       0    3.73    2.61    -3.0     0.0   0.001
251127_174545_14.0 153056       0    3.52    2.59    -2.0     0.0   0.006
251127_174545_14.1 153353       0    2.57    2.57    -2.0     0.0   0.001
251127_174545_14.1 152960       0    4.33    2.61   -14.0     3.0   0.253
251127_174545_14.2 153346       0    7.61    2.52    -2.0     0.0   0.001
251127_174545_14.2 153055       0    3.54    2.51    -2.0     0.0   0.000
251127_174545_14.4 153162       0    3.00    2.25    -5.0     0.0   0.001
251127_174545_14.6 153355       0    2.51    2.13    -4.0     0.0   0.001
251127_174545_14.6 153070       0    2.78    2.12    -3.0     0.0   0.011
251127_174545_15.0 153210       1    5.30    1.99   -16.0     3.0   0.213
251127_174600_0.1 153563       0    2.82    1.78    -6.0     0.0   0.000
251127_174600_0.3 152659       0    4.42    1.75   -21.0     0.0   0.002
251127_174600_0.4 153069       0    7.72    2.95    -1.0    23.0   1.928
251127_174600_0.4 152837       1    3.16    1.90   -16.0     9.0   1.133
251127_174600_1.0 153139       0    2.68    2.66     0.0    25.0   2.588
251127_174600_1.1 153209       0    4.31    1.70   -17.0    13.0   1.416
251127_174600_1.1 153564       0    2.59    1.89    -6.0    16.0   1.833
251127_174600_1.1 153066       0    8.79    2.91    -2.0    31.0   2.916
251127_174600_11.5 154204       0    2.63    1.92   -13.0     0.0   0.001
251127_174600_11.5 154370       0    2.81    1.90   -18.0     0.0   0.001
251127_174600_12.1 154785       0    2.66    3.37    13.0     0.0   0.001
251127_174600_12.1 154784       0    2.68    2.65    13.0     0.0   0.001
251127_174600_12.1 154219       0    2.52    1.81   -13.0     0.0   0.001
251127_174600_12.4 154795       1    8.81    4.13    13.0     0.0   0.000
251127_174600_12.4 154240       0    3.19    2.70     5.0     0.0   0.001
251127_174600_12.5 154794       0    8.98    3.97    13.0     0.0   0.004
251127_174600_12.6 154242       0    2.66    2.93     5.0     0.0   0.004
251127_174600_12.6 154491       0    3.01    2.55    12.0     0.0   0.000
251127_174600_12.7 155412       0    3.49    2.12    -4.0     0.0   0.002
251127_174600_12.7 154241       0    3.49    2.57     5.0     0.0   0.004
251127_174600_12.9 154796       0    5.16    3.10    13.0    15.0   0.523
251127_174600_13.2 154793       0    5.51    3.15    13.0    29.0   0.807
251127_174600_13.2 155410       1   12.19    3.78    -2.0     0.0   0.002
251127_174600_13.3 154700       1   11.60    3.75    13.0     0.0   0.003
251127_174600_13.3 155409       0   10.71    3.50    -2.0     0.0   0.003
251127_174600_13.3 154699       0   13.16    3.87    13.0     0.0   0.004
251127_174600_13.4 154488       0    6.40    3.40    13.0     0.0   0.005
251127_174600_13.4 154701       0    5.83    3.36    13.0     0.0   0.002
251127_174600_13.5 155404       0    2.53    3.40    -2.0     0.0   0.003
251127_174600_13.5 155295       1    3.43    3.45    -6.0     0.0   0.004
251127_174600_13.6 154487       0    3.43    3.28    12.0     0.0   0.001
251127_174600_13.6 154489       1    7.48    4.09    13.0     1.0   0.052
251127_174600_13.6 155294       0    3.19    3.17    -6.0     0.0   0.001
251127_174600_13.6 154490       0    5.45    3.39    13.0     3.0   0.088
251127_174600_13.7 154697       0    3.36    2.93    12.0     0.0   0.001
251127_174600_13.7 154671       0    2.55    2.89     8.0     0.0   0.000
251127_174600_13.8 155408       0    5.54    2.80    -3.0     0.0   0.000
251127_174600_13.8 154698       0    9.06    3.15    13.0     7.0   0.270
251127_174600_13.8 154669       0    2.74    2.69     8.0     0.0   0.005
251127_174600_13.9 154670       0    2.96    2.49     8.0     0.0   0.014
251127_174600_13.9 154689       0    2.53    2.20    13.0     0.0   0.001
251127_174600_13.9 154690       0    2.75    2.00    12.0     0.0   0.001
251127_174600_14.3 155411       0    8.36    3.02    -2.0    23.0   0.906
251127_174600_14.4 154622       0    3.55    1.75   -11.0    21.0   0.700
251127_174600_14.4 154703       0    2.74    3.73    11.0     0.0   0.002
251127_174600_14.5 154682       0    2.93    2.73    12.0     0.0   0.001
251127_174600_14.6 154693       0    3.21    2.88    13.0     0.0   0.004
251127_174600_14.7 154694       0    2.52    2.60    13.0     0.0   0.031
251127_174600_14.9 154251       1    3.46    3.31    11.0     1.0   0.126
251127_174615_0.1 154252       0    3.65    3.21    11.0     1.0   0.192
251127_174615_0.1 154692       0    2.72    2.35    13.0     0.0   0.001
251127_174615_0.2 154342       0    2.54    2.34     0.0     0.0   0.001
251127_174615_0.4 154680       1    4.74    3.27    13.0     5.0   0.712
251127_174615_0.7 154681       0    4.66    3.23    12.0     9.0   1.286
251127_174615_1.0 154498       0    2.51    2.55    13.0    14.0   1.390
251127_174615_1.1 154679       0    2.89    2.80    13.0    12.0   1.644
251127_174615_1.1 154705       0    3.11    3.80    11.0    14.0   1.693
251127_174615_1.1 154704       0    3.06    3.40    11.0    13.0   1.695
251127_174615_11.7 156063       1    7.20    4.77    19.0     0.0   0.001
251127_174615_11.7 156061       0    2.57    3.90    19.0     0.0   0.000
251127_174615_11.8 156062       0    5.55    4.33    19.0     0.0   0.001
251127_174615_11.8 156462       0    2.65    2.40     0.0     0.0   0.001
251127_174615_11.9 156464       0    3.32    2.25     0.0     0.0   0.002
251127_174615_11.9 156465       0    2.57    2.46     0.0     0.0   0.004
251127_174615_12.0 156064       0    5.82    4.44    19.0     1.0   0.038
251127_174615_13.0 156463       0    3.29    2.14     0.0    34.0   1.276
251127_174615_13.1 156065       0    2.92    3.47    19.0    41.0   1.379
251127_174615_13.1 156858       0    2.52    2.35    -4.0     0.0   0.000
251127_174615_13.1 156552       0    2.70    3.74    13.0     0.0   0.004
251127_174615_13.1 156483       0    2.57    1.78    -4.0     0.0   0.001
251127_174615_13.5 156564       1   12.86    4.56    15.0     0.0   0.001
251127_174615_13.5 156563       0   13.03    4.43    15.0     0.0   0.000
251127_174615_13.5 156558       0    3.38    4.13    15.0     0.0   0.000
251127_174615_13.6 156567       0    4.45    3.59    15.0     0.0   0.001
251127_174615_13.6 156379       1   11.20    3.61     0.0     0.0   0.001
251127_174615_13.7 156565       0    7.57    3.85    15.0     0.0   0.002
251127_174615_13.7 156380       0   10.59    3.48     0.0     0.0   0.001
251127_174615_13.8 156557       0    3.16    4.07    15.0     0.0   0.005
251127_174615_13.8 156568       0    5.14    3.43    15.0     0.0   0.001
251127_174615_13.8 156570       0    5.91    3.26    15.0     0.0   0.001
251127_174615_13.8 156273       1    3.07    3.28   -13.0     1.0   0.090
251127_174615_13.9 156450       1    3.53    3.22     1.0     0.0   0.000
251127_174615_13.9 156449       0    3.57    3.20     1.0     0.0   0.001
251127_174615_14.0 156270       0    2.95    3.16   -13.0     0.0   0.001
251127_174615_14.1 156376       0    3.43    3.15    -1.0     0.0   0.001
251127_174615_14.1 156385       0    3.15    3.08     0.0     0.0   0.001
251127_174615_14.2 156571       0    4.43    3.00    15.0     0.0   0.001
251127_174615_14.3 156566       0    3.18    2.93    14.0     0.0   0.001
251127_174615_14.4 156620       1    5.50    2.85    -8.0     0.0   0.001
251127_174615_14.4 156621       0    4.89    2.74    -8.0     1.0   0.140
251127_174615_14.8 156660       0    3.89    2.67    -9.0     0.0   0.018
251127_174615_14.9 156689       0    3.88    2.64   -16.0     0.0   0.001
251127_174630_0.1 155971       1    4.80    2.70   -19.0     3.0   0.302
251127_174630_0.2 156656       1    8.27    2.73    -8.0     6.0   0.732
251127_174630_0.3 156659       0    4.29    2.57    -9.0     0.0   0.000
251127_174630_0.5 156451       0    2.61    2.58     1.0     0.0   0.046
251127_174630_0.6 155970       0    4.75    2.61   -19.0     2.0   0.525
251127_174630_0.6 156657       0    8.88    2.89    -8.0    12.0   1.285
251127_174630_0.7 156391       0    3.64    2.38     0.0     0.0   0.002
251127_174630_0.8 156367       0    3.78    2.30    -1.0     0.0   0.001
251127_174630_0.8 156569       0    6.01    3.68    15.0    21.0   2.054
251127_174630_0.9 156392       0    3.16    2.29    -1.0     0.0   0.001
251127_174630_1.0 156533       1    9.15    2.43   -11.0     3.0   0.387
251127_174630_1.0 156658       0    5.84    2.27    -8.0     0.0   0.001
251127_174630_1.1 156377       0    3.94    2.27    -2.0     0.0   0.002
251127_174630_1.1 156368       0    3.68    2.26    -1.0     0.0   0.001
251127_174630_1.1 156619       0    4.13    2.19    -8.0     0.0   0.027
251127_174630_1.1 156690       0    2.61    2.19   -16.0     0.0   0.001
251127_174630_1.1 156562       0    7.93    3.58    15.0    29.0   2.495
251127_174630_1.1 156372       0    3.35    2.14    -2.0     0.0   0.001
251127_174630_1.1 156381       0    6.06    2.64    -1.0    13.0   1.655
251127_174630_1.1 156622       0    3.13    2.14    -8.0     1.0   0.073
251127_174630_1.1 156378       0    7.19    2.53    -1.0    10.0   0.968
251127_174630_1.1 156655       0    4.70    2.10    -8.0     0.0   0.001
251127_174630_1.1 156390       0    3.00    2.09     0.0     0.0   0.001
251127_174630_1.1 156697       0    2.78    2.08   -16.0     0.0   0.001
251127_174630_1.1 156688       0    3.74    2.07   -16.0     0.0   0.001
251127_174630_1.1 155972       0    2.85    2.05   -19.0     0.0   0.001
251127_174630_1.1 155969       0    2.83    2.04   -19.0     0.0   0.001
251127_174630_1.1 156531       0    3.14    2.03   -11.0     0.0   0.000
251127_174630_1.1 156578       0    3.82    1.93    15.0     0.0   0.000
251127_174630_1.1 156532       0    6.99    1.88   -11.0     0.0   0.001
251127_174630_1.1 156473       0    3.62    1.88    -4.0     0.0   0.002
251127_174630_1.1 156669       0    3.81    1.87    -9.0     0.0   0.001
251127_174630_1.1 156668       0    3.83    1.86    -9.0     0.0   0.003
251127_174630_1.1 156534       0    7.29    1.83   -11.0     0.0   0.001
251127_174630_1.1 156698       0    2.69    1.83   -16.0     0.0   0.001
251127_174630_1.1 156474       0    4.57    1.76    -4.0     0.0   0.001
251127_174630_11.6 157533       0    2.71    1.74    -8.0     0.0   0.000
251127_174630_12.0 158000       0    3.08    2.40    18.0     0.0   0.000
251127_174630_12.0 158092       0    2.79    2.05     0.0     0.0   0.001
251127_174630_12.0 158001       0    3.05    2.64    18.0     0.0   0.002
251127_174630_12.0 158091       0    3.49    1.97     0.0     0.0   0.002
251127_174630_12.3 158104       0    4.06    2.89     0.0     0.0   0.000
251127_174630_12.3 158103       0    3.76    2.30     0.0     0.0   0.001
251127_174630_12.7 158071       1    3.27    1.86   -11.0     8.0   0.412
251127_174630_13.2 158102       0    2.61    2.03     0.0    23.0   0.892
251127_174630_13.6 158105       0    3.61    2.35     0.0    41.0   1.278
251127_174630_13.6 158107       1    2.99    2.99     0.0     0.0   0.001
251127_174630_13.6 158722       1    5.60    2.89     7.0     0.0   0.001
251127_174630_13.6 158012       0   13.22    2.47    18.0     0.0   0.001
251127_174630_13.6 158011       0   14.89    2.86    18.0     0.0   0.000
251127_174630_13.7 157801       0   13.31    3.08    -3.0     0.0   0.006
251127_174630_13.8 158721       0    4.78    2.72     7.0     0.0   0.001
251127_174630_13.8 157802       0    9.85    2.61    -3.0     0.0   0.002
251127_174630_13.9 157799       0    5.85    2.57    -3.0     0.0   0.002
